"ID.NEW"	"TAXANAME"	"ABUND"
"WWYP99-0610-2001-1"	"HELICHUS SP."	1
"WWYP99-0610-2001-1"	"HELICOPSYCHE SP."	2
"WWYP99-0610-2001-1"	"HESPEROPERLA PACIFICA"	2
"WWYP99-0610-2001-1"	"HYDROPSYCHE SP."	19
"WWYP99-0610-2001-1"	"HYDROPTILA SP."	17
"WWYP99-0610-2001-1"	"HYGROBATES SP."	7
"WWYP99-0610-2001-1"	"LABRUNDINIA SP."	2
"WWYP99-0610-2001-1"	"LEBERTIA SP."	1
"WWYP99-0610-2001-1"	"LEPTOCERIDAE"	1
"WWYP99-0610-2001-1"	"LYMNAEIDAE"	1
"WWYP99-0610-2001-1"	"MICROPSECTRA SP."	5
"WWYP99-0610-2001-1"	"MICROTENDIPES PEDELLUS GR."	1
"WWYP99-0610-2001-1"	"NEOTRICHIA SP."	2
"WWYP99-0610-2001-1"	"OECETIS AVARA"	1
"WWYP99-0610-2001-1"	"OPHIOGOMPHUS SEVERUS"	1
"WWYP99-0610-2001-1"	"OPTIOSERVUS SP."	106
"WWYP99-0610-2001-1"	"ORTHOCLADIUS COMPLEX"	21
"WWYP99-0610-2001-1"	"PARALEPTOPHLEBIA SP."	1
"WWYP99-0610-2001-1"	"PARAMERINA/ZAVRELIMYIA SP."	1
"WWYP99-0610-2001-1"	"PENTANEURINI"	4
"WWYP99-0610-2001-1"	"PERICOMA/TELMATOSCOPUS SP."	8
"WWYP99-0610-2001-1"	"PERLODIDAE"	2
"WWYP99-0610-2001-1"	"PHAENOPSECTRA SP."	1
"WWYP99-0610-2001-1"	"PHYSA SP."	117
"WWYP99-0610-2001-1"	"RHEOCRICOTOPUS SP."	1
"WWYP99-0610-2001-1"	"RHEOTANYTARSUS SP."	2
"WWYP99-0610-2001-1"	"RHYACOPHILA BRUNNEA GR."	1
"WWYP99-0610-2001-1"	"RHYACOPHILA SP."	1
"WWYP99-0610-2001-1"	"SIALIS SP."	2
"WWYP99-0610-2001-1"	"SIMULIUM SP."	8
"WWYP99-0610-2001-1"	"SKWALA SP."	1
"WWYP99-0610-2001-1"	"SPHAERIIDAE"	5
"WWYP99-0610-2001-1"	"STICTOCHIRONOMUS SP."	10
"WWYP99-0610-2001-1"	"THIENEMANNIMYIA GR. SP."	1
"WWYP99-0610-2001-1"	"TORRENTICOLA SP."	1
"WWYP99-0610-2001-1"	"ZAPADA CINCTIPES"	6
"WWYP99-0612-2001-1"	"AGAPETUS SP."	1
"WWYP99-0612-2001-1"	"AMIOCENTRUS ASPILUS"	1
"WWYP99-0612-2001-1"	"ARCTOPSYCHINAE"	1
"WWYP99-0612-2001-1"	"BAETIS SP."	3
"WWYP99-0612-2001-1"	"BAETIS TRICAUDATUS"	9
"WWYP99-0612-2001-1"	"BRACHYCENTRUS AMERICANUS"	2
"WWYP99-0612-2001-1"	"CAPNIIDAE"	3
"WWYP99-0612-2001-1"	"CLADOTANYTARSUS SP."	89
"WWYP99-0612-2001-1"	"DIPHETOR HAGENI"	3
"WWYP99-0612-2001-1"	"EPHEMERELLIDAE"	1
"WWYP99-0612-2001-1"	"EUKIEFFERIELLA SP."	2
"WWYP99-0612-2001-1"	"GLOSSOSOMATIDAE"	1
"WWYP99-0612-2001-1"	"HESPEROPERLA PACIFICA"	3
"WWYP99-0612-2001-1"	"HETERLIMNIUS SP."	2
"WWYP99-0612-2001-1"	"HEXATOMA SP."	1
"WWYP99-0612-2001-1"	"HYDROPSYCHE SP."	4
"WWYP99-0612-2001-1"	"HYDROPSYCHIDAE"	1
"WWYP99-0612-2001-1"	"LEBERTIA SP."	13
"WWYP99-0612-2001-1"	"LEPIDOSTOMA SP."	99
"WWYP99-0612-2001-1"	"MICROPSECTRA SP."	19
"WWYP99-0612-2001-1"	"NEMATODA"	5
"WWYP99-0612-2001-1"	"OLIGOCHAETA"	7
"WWYP99-0612-2001-1"	"OPTIOSERVUS SP."	126
"WWYP99-0612-2001-1"	"ORIBATEI"	1
"WWYP99-0612-2001-1"	"ORTHOCLADIUS COMPLEX"	1
"WWYP99-0612-2001-1"	"OSTRACODA"	7
"WWYP99-0612-2001-1"	"PARAKIEFFERIELLA SP."	1
"WWYP99-0612-2001-1"	"PARALEPTOPHLEBIA SP."	8
"WWYP99-0612-2001-1"	"PARAMETRIOCNEMUS SP."	1
"WWYP99-0612-2001-1"	"PERLODIDAE"	2
"WWYP99-0612-2001-1"	"PHYSA SP."	45
"WWYP99-0612-2001-1"	"PISIDIUM SP."	3
"WWYP99-0612-2001-1"	"SIMULIUM SP."	6
"WWYP99-0612-2001-1"	"SPHAERIIDAE"	26
"WWYP99-0612-2001-1"	"SYNORTHOCLADIUS SP."	16
"WWYP99-0612-2001-1"	"TANYTARSUS SP."	12
"WWYP99-0612-2001-1"	"THIENEMANNIMYIA GR. SP."	5
"WWYP99-0612-2001-1"	"TRICORYTHODES SP."	6
"WWYP99-0612-2001-1"	"TVETENIA DISCOLORIPES GR."	1
"WWYP99-0612-2001-1"	"ZAPADA CINCTIPES"	5
"WWYP99-0613-2001-1"	"APEDILUM SP."	6
"WWYP99-0613-2001-1"	"BAETIS SP."	60
"WWYP99-0613-2001-1"	"BAETIS TRICAUDATUS"	128
"WWYP99-0613-2001-1"	"BEZZIA/PALPOMYIA SP."	1
"WWYP99-0613-2001-1"	"CERATOPOGONINAE"	1
"WWYP99-0613-2001-1"	"CHELIFERA SP."	3
"WWYP99-0613-2001-1"	"CRICOTOPUS BICINCTUS GR."	1
"WWYP99-0613-2001-1"	"CRICOTOPUS SP."	12
"WWYP99-0613-2001-1"	"DIPHETOR HAGENI"	1
"WWYP99-0613-2001-1"	"GAMMARUS SP."	1
"WWYP99-0613-2001-1"	"GOMPHIDAE"	1
"WWYP99-0613-2001-1"	"HELICHUS SP."	2
"WWYP99-0613-2001-1"	"HEXATOMA SP."	31
"WWYP99-0613-2001-1"	"HYDROPSYCHE SP."	1
"WWYP99-0613-2001-1"	"HYDROPTILA SP."	1
"WWYP99-0613-2001-1"	"LIMNEPHILIDAE"	1
"WWYP99-0613-2001-1"	"MICROPSECTRA SP."	7
"WWYP99-0613-2001-1"	"NEMATODA"	1
"WWYP99-0613-2001-1"	"OLIGOCHAETA"	3
"WWYP99-0613-2001-1"	"OPTIOSERVUS SP."	100
"WWYP99-0613-2001-1"	"ORTHOCLADIUS COMPLEX"	10
"WWYP99-0613-2001-1"	"PARAKIEFFERIELLA SP."	7
"WWYP99-0613-2001-1"	"PARAMETRIOCNEMUS SP."	2
"WWYP99-0613-2001-1"	"PHAENOPSECTRA SP."	1
"WWYP99-0613-2001-1"	"POLYPEDILUM SP."	23
"WWYP99-0613-2001-1"	"PSEUDOSMITTIA SP."	1
"WWYP99-0613-2001-1"	"RHEOTANYTARSUS SP."	22
"WWYP99-0613-2001-1"	"SIMULIUM SP."	4
"WWYP99-0613-2001-1"	"TANYTARSUS SP."	103
"WWYP99-0613-2001-1"	"THIENEMANNIMYIA GR. SP."	6
"WWYP99-0613-2001-1"	"TRICORYTHODES SP."	8
"WWYP99-0613-2001-1"	"TVETENIA BAVARICA GR."	2
"WWYP99-0613-2001-1"	"ZAPADA CINCTIPES"	1
"WWYP99-0614-2001-1"	"AGAPETUS SP."	27
"WWYP99-0614-2001-1"	"AMELETUS SP."	1
"WWYP99-0614-2001-1"	"ANTOCHA SP."	1
"WWYP99-0614-2001-1"	"ATRACTIDES SP."	2
"WWYP99-0614-2001-1"	"BAETIS SP."	5
"WWYP99-0614-2001-1"	"BAETIS TRICAUDATUS"	86
"WWYP99-0614-2001-1"	"BRACHYCENTRUS OCCIDENTALIS"	3
"WWYP99-0614-2001-1"	"CALOPARYPHUS SP."	1
"WWYP99-0614-2001-1"	"CORYNONEURA SP."	1
"WWYP99-0614-2001-1"	"DIPHETOR HAGENI"	35
"WWYP99-0614-2001-1"	"DIXA SP."	4
"WWYP99-0614-2001-1"	"DOLOPHILODES SP."	3
"WWYP99-0614-2001-1"	"EUKIEFFERIELLA SP."	3
"WWYP99-0614-2001-1"	"HELICHUS SP."	5
"WWYP99-0614-2001-1"	"HESPEROPERLA PACIFICA"	2
"WWYP99-0614-2001-1"	"HETERLIMNIUS SP."	5
"WWYP99-0614-2001-1"	"HEXATOMA SP."	5
"WWYP99-0614-2001-1"	"HYDROPSYCHE SP."	12
"WWYP99-0614-2001-1"	"ISOPERLA SP."	13
"WWYP99-0614-2001-1"	"LEBERTIA SP."	3
"WWYP99-0614-2001-1"	"LEPIDOSTOMA SP."	2
"WWYP99-0614-2001-1"	"LIMNOPHILA SP."	1
"WWYP99-0614-2001-1"	"MALENKA SP."	3
"WWYP99-0614-2001-1"	"OLIGOCHAETA"	17
"WWYP99-0614-2001-1"	"OPTIOSERVUS SP."	122
"WWYP99-0614-2001-1"	"OREODYTES SP."	4
"WWYP99-0614-2001-1"	"ORTHOCLADIUS COMPLEX"	1
"WWYP99-0614-2001-1"	"OSTRACODA"	20
"WWYP99-0614-2001-1"	"PARALEPTOPHLEBIA SP."	37
"WWYP99-0614-2001-1"	"PARAMETRIOCNEMUS SP."	1
"WWYP99-0614-2001-1"	"PENTANEURA SP."	2
"WWYP99-0614-2001-1"	"PERLODIDAE"	2
"WWYP99-0614-2001-1"	"PTERONARCELLA SP."	10
"WWYP99-0614-2001-1"	"RHYACOPHILA BRUNNEA GR."	1
"WWYP99-0614-2001-1"	"SIMULIUM SP."	3
"WWYP99-0614-2001-1"	"SPHAERIIDAE"	1
"WWYP99-0614-2001-1"	"SWELTSA SP."	15
"WWYP99-0614-2001-1"	"SYNORTHOCLADIUS SP."	1
"WWYP99-0614-2001-1"	"THIENEMANNIELLA SP."	2
"WWYP99-0614-2001-1"	"TIPULA SP."	2
"WWYP99-0614-2001-1"	"TVETENIA BAVARICA GR."	1
"WWYP99-0614-2001-1"	"ZAITZEVIA SP."	16
"WWYP99-0614-2001-1"	"ZAPADA CINCTIPES"	59
"WWYP99-0615-2001-1"	"AMELETUS SP."	12
"WWYP99-0615-2001-1"	"APATANIA SP."	9
"WWYP99-0615-2001-1"	"BEZZIA/PALPOMYIA SP."	14
"WWYP99-0615-2001-1"	"CALOPARYPHUS SP."	21
"WWYP99-0615-2001-1"	"CHAETOCLADIUS SP."	2
"WWYP99-0615-2001-1"	"CHELIFERA SP."	1
"WWYP99-0615-2001-1"	"CORYNONEURA SP."	1
"WWYP99-0615-2001-1"	"CRICOTOPUS NOSTOCICOLA"	5
"WWYP99-0615-2001-1"	"CULICOIDES SP."	2
"WWYP99-0615-2001-1"	"EUKIEFFERIELLA SP."	1
"WWYP99-0615-2001-1"	"EUPARYPHUS SP."	4
"WWYP99-0615-2001-1"	"HEPTAGENIIDAE"	1
"WWYP99-0615-2001-1"	"HETERLIMNIUS SP."	10
"WWYP99-0615-2001-1"	"HYDROBAENUS SP."	3
"WWYP99-0615-2001-1"	"HYDROPTILA SP."	3
"WWYP99-0615-2001-1"	"ILYBIUS SP."	1
"WWYP99-0615-2001-1"	"ISOPERLA SP."	8
"WWYP99-0615-2001-1"	"LARSIA SP."	11
"WWYP99-0615-2001-1"	"LEBERTIA SP."	1
"WWYP99-0615-2001-1"	"LEPIDOSTOMA SP."	1
"WWYP99-0615-2001-1"	"LIMNEPHILIDAE"	3
"WWYP99-0615-2001-1"	"LIMNEPHILUS SP."	2
"WWYP99-0615-2001-1"	"LIMNOPHYES SP."	5
"WWYP99-0615-2001-1"	"MICROPSECTRA SP."	3
"WWYP99-0615-2001-1"	"MONODIAMESA SP."	3
"WWYP99-0615-2001-1"	"NEMATODA"	1
"WWYP99-0615-2001-1"	"NEOPHYLAX SP."	1
"WWYP99-0615-2001-1"	"NEOTHREMMA SP."	4
"WWYP99-0615-2001-1"	"OLIGOCHAETA"	19
"WWYP99-0615-2001-1"	"OPTIOSERVUS SP."	1
"WWYP99-0615-2001-1"	"ORTHOCLADIINAE"	43
"WWYP99-0615-2001-1"	"ORTHOCLADIUS COMPLEX"	14
"WWYP99-0615-2001-1"	"OSTRACODA"	163
"WWYP99-0615-2001-1"	"PAGASTIA SP."	1
"WWYP99-0615-2001-1"	"PERICOMA/TELMATOSCOPUS SP."	6
"WWYP99-0615-2001-1"	"PROBEZZIA SP."	7
"WWYP99-0615-2001-1"	"PSEUDODIAMESA SP."	3
"WWYP99-0615-2001-1"	"PTYCHOPTERA SP."	1
"WWYP99-0615-2001-1"	"RADOTANYPUS SP."	1
"WWYP99-0615-2001-1"	"RHEOCRICOTOPUS SP."	8
"WWYP99-0615-2001-1"	"STEMPELLINA SP."	16
"WWYP99-0615-2001-1"	"TANYTARSUS SP."	72
"WWYP99-0615-2001-1"	"TIPULA SP."	3
"WWYP99-0615-2001-1"	"TVETENIA BAVARICA GR."	2
"WWYP99-0615-2001-1"	"ZAPADA CINCTIPES"	8
"WWYP99-0615-2001-1"	"ZAPADA COLUMBIANA"	1
"WWYP99-0616-2001-1"	"ANTOCHA SP."	5
"WWYP99-0616-2001-1"	"APATANIA SP."	7
"WWYP99-0616-2001-1"	"BAETIS SP."	2
"WWYP99-0616-2001-1"	"BRACHYCENTRUS OCCIDENTALIS"	7
"WWYP99-0616-2001-1"	"CHELIFERA SP."	3
"WWYP99-0616-2001-1"	"CLADOTANYTARSUS SP."	289
"WWYP99-0616-2001-1"	"CLEPTELMIS ADDENDA"	1
"WWYP99-0616-2001-1"	"CRICOTOPUS SP."	2
"WWYP99-0616-2001-1"	"DRUNELLA GRANDIS"	1
"WWYP99-0616-2001-1"	"EPHEMERELLA INERMIS/INFREQUENS"	2
"WWYP99-0616-2001-1"	"EUKIEFFERIELLA SP."	7
"WWYP99-0616-2001-1"	"GLOSSOSOMA SP."	19
"WWYP99-0616-2001-1"	"HEXATOMA SP."	1
"WWYP99-0616-2001-1"	"HYDROPSYCHE SP."	5
"WWYP99-0616-2001-1"	"HYGROBATES SP."	2
"WWYP99-0616-2001-1"	"ISOPERLA SP."	1
"WWYP99-0616-2001-1"	"LEBERTIA SP."	3
"WWYP99-0616-2001-1"	"LEPIDOSTOMA SP."	13
"WWYP99-0616-2001-1"	"MICROPSECTRA SP."	22
"WWYP99-0616-2001-1"	"OLIGOCHAETA"	12
"WWYP99-0616-2001-1"	"OPTIOSERVUS SP."	2
"WWYP99-0616-2001-1"	"ORTHOCLADIUS COMPLEX"	47
"WWYP99-0616-2001-1"	"PARAMETRIOCNEMUS SP."	1
"WWYP99-0616-2001-1"	"POLYPEDILUM SP."	11
"WWYP99-0616-2001-1"	"POTTHASTIA GAEDII GR."	2
"WWYP99-0616-2001-1"	"PTERONARCYS CALIFORNICA"	1
"WWYP99-0616-2001-1"	"RHEOTANYTARSUS SP."	39
"WWYP99-0616-2001-1"	"SPERCHON SP."	8
"WWYP99-0616-2001-1"	"SUBLETTEA SP."	6
"WWYP99-0616-2001-1"	"THIENEMANNIMYIA GR. SP."	11
"WWYP99-0616-2001-1"	"TVETENIA BAVARICA GR."	2
"WWYP99-0616-2001-1"	"WIEDEMANNIA SP."	1
"WWYP99-0651-2002-1"	"ACARI"	2
"WWYP99-0651-2002-1"	"AMELETUS SP."	9
"WWYP99-0651-2002-1"	"ATRACTIDES SP."	1
"WWYP99-0651-2002-1"	"BAETIS BICAUDATUS"	5
"WWYP99-0651-2002-1"	"BAETIS SP."	27
"WWYP99-0651-2002-1"	"BAETIS TRICAUDATUS"	60
"WWYP99-0651-2002-1"	"CHLOROPERLIDAE"	19
"WWYP99-0651-2002-1"	"CINYGMULA SP."	3
"WWYP99-0651-2002-1"	"CLINOCERA SP."	5
"WWYP99-0651-2002-1"	"DIAMESA SP."	16
"WWYP99-0651-2002-1"	"DRUNELLA COLORADENSIS/FLAVILINEA"	5
"WWYP99-0651-2002-1"	"EPEORUS DECEPTIVUS"	11
"WWYP99-0651-2002-1"	"EPEORUS GRANDIS"	2
"WWYP99-0651-2002-1"	"EPEORUS SP."	2
"WWYP99-0651-2002-1"	"EUKIEFFERIELLA SP."	5
"WWYP99-0651-2002-1"	"HYDROBAENUS SP."	21
"WWYP99-0651-2002-1"	"HYDRYPHANTIDAE"	10
"WWYP99-0651-2002-1"	"LEBERTIA SP."	3
"WWYP99-0651-2002-1"	"LEUCTRIDAE"	13
"WWYP99-0651-2002-1"	"LIMNEPHILIDAE"	9
"WWYP99-0651-2002-1"	"MEGARCYS SP."	2
"WWYP99-0651-2002-1"	"MICROPSECTRA SP."	3
"WWYP99-0651-2002-1"	"OREOGETON SP."	5
"WWYP99-0651-2002-1"	"ORTHOCLADIUS COMPLEX"	93
"WWYP99-0651-2002-1"	"OSTRACODA"	15
"WWYP99-0651-2002-1"	"PAGASTIA SP."	3
"WWYP99-0651-2002-1"	"PARAMETRIOCNEMUS SP."	1
"WWYP99-0651-2002-1"	"PARAPSYCHE ELSIS"	2
"WWYP99-0651-2002-1"	"PARORTHOCLADIUS SP."	51
"WWYP99-0651-2002-1"	"PERICOMA/TELMATOSCOPUS SP."	2
"WWYP99-0651-2002-1"	"PERLODIDAE"	4
"WWYP99-0651-2002-1"	"POLYCELIS SP."	33
"WWYP99-0651-2002-1"	"PROSIMULIUM SP."	3
"WWYP99-0651-2002-1"	"PSEUDODIAMESA SP."	2
"WWYP99-0651-2002-1"	"RHEOCRICOTOPUS SP."	19
"WWYP99-0651-2002-1"	"RHITHROGENA SP."	9
"WWYP99-0651-2002-1"	"RHYACOPHILA HYALINATA GR."	13
"WWYP99-0651-2002-1"	"RHYACOPHILA VERRULA GR."	1
"WWYP99-0651-2002-1"	"RHYACOPHILA VOFIXA GR."	9
"WWYP99-0651-2002-1"	"SPERCHON SP."	18
"WWYP99-0651-2002-1"	"STEMPELLINELLA SP."	2
"WWYP99-0651-2002-1"	"SWELTSA SP."	2
"WWYP99-0651-2002-1"	"TANYTARSINI"	2
"WWYP99-0651-2002-1"	"THIENEMANNIELLA SP."	1
"WWYP99-0651-2002-1"	"TRICHOPTERA"	1
"WWYP99-0651-2002-1"	"TVETENIA BAVARICA GR."	10
"WWYP99-0651-2002-1"	"VISOKA CATARACTAE"	2
"WWYP99-0651-2002-1"	"ZAPADA OREGONENSIS GR."	16
"WWYP99-0652-2002-1"	"AGABUS SP."	3
"WWYP99-0652-2002-1"	"BAETIS SP."	1
"WWYP99-0652-2002-1"	"BRILLIA SP."	1
"WWYP99-0652-2002-1"	"CALLIBAETIS SP."	8
"WWYP99-0652-2002-1"	"CERATOPOGONINAE"	2
"WWYP99-0652-2002-1"	"CHIRONOMUS SP."	5
"WWYP99-0652-2002-1"	"CLINOCERA SP."	1
"WWYP99-0652-2002-1"	"CORIXIDAE"	1
"WWYP99-0652-2002-1"	"CORYNONEURA SP."	6
"WWYP99-0652-2002-1"	"CRICOTOPUS BICINCTUS GR."	35
"WWYP99-0652-2002-1"	"CRICOTOPUS SP."	3
"WWYP99-0652-2002-1"	"CRYPTOCHIRONOMUS SP."	1
"WWYP99-0652-2002-1"	"CULICOIDES SP."	1
"WWYP99-0652-2002-1"	"DECAPODA"	1
"WWYP99-0652-2002-1"	"DICROTENDIPES SP."	23
"WWYP99-0652-2002-1"	"DIXA SP."	1
"WWYP99-0652-2002-1"	"DUBIRAPHIA SP."	11
"WWYP99-0652-2002-1"	"EPHYDRIDAE"	2
"WWYP99-0652-2002-1"	"HYALELLA SP."	19
"WWYP99-0652-2002-1"	"HYDROPORINAE"	9
"WWYP99-0652-2002-1"	"HYDROPSYCHIDAE"	1
"WWYP99-0652-2002-1"	"LIBELLULIDAE"	1
"WWYP99-0652-2002-1"	"LIMNOPHYES SP."	4
"WWYP99-0652-2002-1"	"MICROPSECTRA SP."	71
"WWYP99-0652-2002-1"	"MUSCIDAE"	2
"WWYP99-0652-2002-1"	"NEMATODA"	1
"WWYP99-0652-2002-1"	"ODONTOMESA SP."	2
"WWYP99-0652-2002-1"	"OLIGOCHAETA"	93
"WWYP99-0652-2002-1"	"OPHIOGOMPHUS SP."	1
"WWYP99-0652-2002-1"	"OPTIOSERVUS SP."	1
"WWYP99-0652-2002-1"	"ORTHOCLADIUS COMPLEX"	6
"WWYP99-0652-2002-1"	"OSTRACODA"	15
"WWYP99-0652-2002-1"	"PARAKIEFFERIELLA SP."	30
"WWYP99-0652-2002-1"	"PARAMERINA/ZAVRELIMYIA SP."	4
"WWYP99-0652-2002-1"	"PARATANYTARSUS SP."	1
"WWYP99-0652-2002-1"	"PELTODYTES SP."	2
"WWYP99-0652-2002-1"	"PHYSA SP."	2
"WWYP99-0652-2002-1"	"PHYSIDAE"	44
"WWYP99-0652-2002-1"	"PROBEZZIA SP."	1
"WWYP99-0652-2002-1"	"PSECTROCLADIUS SP."	1
"WWYP99-0652-2002-1"	"SIMULIUM SP."	2
"WWYP99-0652-2002-1"	"SPERCHON SP."	1
"WWYP99-0652-2002-1"	"TABANIDAE"	2
"WWYP99-0652-2002-1"	"TANYTARSUS SP."	27
"WWYP99-0652-2002-1"	"THIENEMANNIELLA SP."	13
"WWYP99-0652-2002-1"	"THIENEMANNIMYIA GR. SP."	1
"WWYP99-0652-2002-1"	"TROPISTERNUS SP."	1
"WWYP99-0653-2002-1"	"CHIRONOMUS SP."	1
"WWYP99-0653-2002-1"	"CRICOTOPUS SP."	2
"WWYP99-0653-2002-1"	"CRICOTOPUS TRIFASCIA GR."	3
"WWYP99-0653-2002-1"	"DECAPODA"	1
"WWYP99-0653-2002-1"	"GAMMARUS SP."	304
"WWYP99-0653-2002-1"	"MICROPSECTRA SP."	9
"WWYP99-0653-2002-1"	"ODONTOMESA SP."	21
"WWYP99-0653-2002-1"	"OLIGOCHAETA"	9
"WWYP99-0653-2002-1"	"ORTHOCLADIUS COMPLEX"	96
"WWYP99-0653-2002-1"	"OSTRACODA"	48
"WWYP99-0653-2002-1"	"PARACLADIUS SP."	34
"WWYP99-0653-2002-1"	"PARAKIEFFERIELLA SP."	3
"WWYP99-0653-2002-1"	"PARAMETRIOCNEMUS SP."	2
"WWYP99-0653-2002-1"	"PHAENOPSECTRA SP."	1
"WWYP99-0653-2002-1"	"RADOTANYPUS SP."	3
"WWYP99-0653-2002-1"	"SIMULIUM SP."	8
"WWYP99-0653-2002-1"	"TABANIDAE"	1
"WWYP99-0653-2002-1"	"TVETENIA BAVARICA GR."	3
"WWYP99-0655-2002-1"	"ABLABESMYIA SP."	2
"WWYP99-0655-2002-1"	"ACARI"	1
"WWYP99-0655-2002-1"	"ARCTOPSYCHE GRANDIS"	1
"WWYP99-0655-2002-1"	"ATRACTIDES SP."	1
"WWYP99-0655-2002-1"	"ATTENELLA MARGARITA"	21
"WWYP99-0655-2002-1"	"BAETIS SP."	7
"WWYP99-0655-2002-1"	"BAETIS TRICAUDATUS"	15
"WWYP99-0655-2002-1"	"BEZZIA/PALPOMYIA SP."	1
"WWYP99-0655-2002-1"	"BRACHYCENTRUS OCCIDENTALIS"	5
"WWYP99-0655-2002-1"	"BRILLIA SP."	2
"WWYP99-0655-2002-1"	"CENTROPTILUM SP."	1
"WWYP99-0655-2002-1"	"CORIXIDAE"	8
"WWYP99-0655-2002-1"	"CRICOTOPUS BICINCTUS GR."	4
"WWYP99-0655-2002-1"	"CRICOTOPUS NOSTOCICOLA"	62
"WWYP99-0655-2002-1"	"CRICOTOPUS SP."	6
"WWYP99-0655-2002-1"	"CRYPTOCHIRONOMUS SP."	1
"WWYP99-0655-2002-1"	"DIPHETOR HAGENI"	5
"WWYP99-0655-2002-1"	"DRUNELLA GRANDIS"	16
"WWYP99-0655-2002-1"	"EPEORUS SP."	1
"WWYP99-0655-2002-1"	"EPHEMERELLA SP."	1
"WWYP99-0655-2002-1"	"EUKIEFFERIELLA SP."	9
"WWYP99-0655-2002-1"	"GLOSSOSOMATIDAE"	1
"WWYP99-0655-2002-1"	"GYRAULUS SP."	10
"WWYP99-0655-2002-1"	"HELICOPSYCHE SP."	1
"WWYP99-0655-2002-1"	"HEPTAGENIIDAE"	6
"WWYP99-0655-2002-1"	"HEXATOMA SP."	3
"WWYP99-0655-2002-1"	"HYDROPORINAE"	2
"WWYP99-0655-2002-1"	"HYDROPSYCHE SP."	2
"WWYP99-0655-2002-1"	"HYGROBATES SP."	11
"WWYP99-0655-2002-1"	"LABRUNDINIA SP."	1
"WWYP99-0655-2002-1"	"LEBERTIA SP."	1
"WWYP99-0655-2002-1"	"LEPIDOSTOMA SP."	10
"WWYP99-0655-2002-1"	"LYMNAEIDAE"	3
"WWYP99-0655-2002-1"	"MICROTENDIPES PEDELLUS GR."	83
"WWYP99-0655-2002-1"	"NEMATODA"	1
"WWYP99-0655-2002-1"	"NEOTRICHIA SP."	13
"WWYP99-0655-2002-1"	"OCHROTRICHIA SP."	3
"WWYP99-0655-2002-1"	"OECETIS SP."	6
"WWYP99-0655-2002-1"	"OLIGOCHAETA"	3
"WWYP99-0655-2002-1"	"OPTIOSERVUS SP."	18
"WWYP99-0655-2002-1"	"ORTHOCLADIUS COMPLEX"	28
"WWYP99-0655-2002-1"	"PARACLADOPELMA SP."	1
"WWYP99-0655-2002-1"	"PARALEPTOPHLEBIA SP."	2
"WWYP99-0655-2002-1"	"PARAMETRIOCNEMUS SP."	1
"WWYP99-0655-2002-1"	"PHAENOPSECTRA SP."	1
"WWYP99-0655-2002-1"	"PHYSIDAE"	1
"WWYP99-0655-2002-1"	"PISIDIUM SP."	6
"WWYP99-0655-2002-1"	"POTTHASTIA LONGIMANA GR."	1
"WWYP99-0655-2002-1"	"PROTZIA SP."	5
"WWYP99-0655-2002-1"	"RHEOCRICOTOPUS SP."	4
"WWYP99-0655-2002-1"	"RHEOTANYTARSUS SP."	8
"WWYP99-0655-2002-1"	"SERRATELLA TIBIALIS"	1
"WWYP99-0655-2002-1"	"SIMULIUM SP."	4
"WWYP99-0655-2002-1"	"SPERCHON SP."	1
"WWYP99-0655-2002-1"	"SPHAERIIDAE"	9
"WWYP99-0655-2002-1"	"STICTOCHIRONOMUS SP."	8
"WWYP99-0655-2002-1"	"SUBLETTEA SP."	24
"WWYP99-0655-2002-1"	"SWELTSA SP."	3
"WWYP99-0655-2002-1"	"TANYTARSUS SP."	32
"WWYP99-0655-2002-1"	"THIENEMANNIELLA SP."	2
"WWYP99-0655-2002-1"	"THIENEMANNIMYIA GR. SP."	14
"WWYP99-0655-2002-1"	"TIMPANOGA HECUBA"	3
"WWYP99-0655-2002-1"	"TORRENTICOLA SP."	2
"WWYP99-0655-2002-1"	"TRICORYTHODES SP."	6
"WWYP99-0655-2002-1"	"ZAITZEVIA SP."	16
"WWYP99-0656-2002-1"	"ACARI"	3
"WWYP99-0656-2002-1"	"ACENTRELLA TURBIDA"	9
"WWYP99-0656-2002-1"	"AMELETUS SP."	8
"WWYP99-0656-2002-1"	"AMIOCENTRUS ASPILUS"	1
"WWYP99-0656-2002-1"	"ATRACTIDES SP."	1
"WWYP99-0656-2002-1"	"BAETIS FLAVISTRIGA"	27
"WWYP99-0656-2002-1"	"BAETIS SP."	27
"WWYP99-0656-2002-1"	"BAETIS TRICAUDATUS"	15
"WWYP99-0656-2002-1"	"BEZZIA/PALPOMYIA SP."	5
"WWYP99-0656-2002-1"	"BRACHYCENTRUS AMERICANUS"	6
"WWYP99-0656-2002-1"	"BRACHYCENTRUS OCCIDENTALIS"	1
"WWYP99-0656-2002-1"	"CHELIFERA SP."	1
"WWYP99-0656-2002-1"	"CINYGMULA SP."	1
"WWYP99-0656-2002-1"	"CLAASSENIA SABULOSA"	1
"WWYP99-0656-2002-1"	"CORYNONEURA SP."	15
"WWYP99-0656-2002-1"	"CRICOTOPUS BICINCTUS GR."	1
"WWYP99-0656-2002-1"	"DEUTEROPHLEBIA SP."	2
"WWYP99-0656-2002-1"	"DIAMESA SP."	1
"WWYP99-0656-2002-1"	"DICRANOTA SP."	1
